x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	ymin	ymax
13.02	17.42	18.4	20.44	20.69	22.12	22.97	23.6	27.86	28.34	2084.33	1956.83	1903.54	1778.78	1762.83	1671.79	1619.47	1582.46	1411.57	1405.06	1401.67	2084.33
10.95	11.99	12.55	12.78	14.5	14.9	15.81	16.07	17.53	17.86	455.712	432.24	418.553	412.83	370.958	362.12	344.479	340.228	325.07	324.097	324	490.667
8.47	8.6	9.51	9.89	10.52	12.46	15.38	19.3	21.75	25.83	929.063	930.119	929.333	925.002	913.032	843.549	672.077	393.977	240.609	112.911	112.667	931.5
4.49	6.33	7.59	7.64	11.86	14.16	14.53	16.83	20	23.18	1541.39	1526.38	1479.52	1477.12	1157.65	919.35	879.055	626.568	306.667	76.6916	0.666667	1544.17
26.24	26.26	26.7	26.86	27.45	27.47	27.59	28.48	28.65	28.98	6925.06	6925.09	6925.45	6925.49	6925.43	6925.42	6925.39	6925.49	6925.64	6926.13	6925.33	6925.5
3.45	10.97	13.8	14.49	15.47	16.74	17.88	19.12	24.22	25.29	3630.25	2772.79	2256.98	2124.15	1933.16	1684.43	1463.07	1227.94	403.351	275.748	0	3658.67
9.88	11.35	11.5	12.2	15.07	15.16	17.02	20.21	20.91	21.49	983.239	972.307	969.833	955.423	859.693	856.063	778.327	660.524	642.516	630.84	617.167	983.333
1.96	3	3.06	4.7	4.86	6.91	7.14	7.36	7.91	8.89	44.6618	42	41.6929	29.3577	27.9258	11.7993	10.6734	9.80809	8.69072	11.278	8.66667	44.6667
16.32	17.38	19.28	19.49	20.8	22.43	23.17	23.55	23.62	23.97	2353.68	2335.84	2287.88	2281.79	2242.52	2195.6	2177.16	2168.78	2167.33	2160.54	2140.67	2362.5
5.48	12	14.6	15.35	15.56	18.6	19.53	21.02	21.48	23.74	2011.22	1470	1140.2	1041.25	1013.48	621.372	510.266	347.462	301.844	118.169	7.5	2035.33
6.04	6.33	6.54	8.19	11.42	11.57	12.92	13.65	18.23	18.23	378.47	381.264	382.637	376.607	305.167	300.781	260.236	238.636	162.295	162.295	162	383.833
18.85	19.06	20.59	21.25	21.34	21.75	21.91	22.47	26.22	26.57	3549.75	3549.82	3542.32	3535.91	3534.94	3530.3	3528.41	3521.62	3492.84	3493.87	3492.67	3549.83
3.58	3.94	3.98	4.67	4.82	5.04	10.63	12.9	13.71	14.89	228.338	229.313	229.331	226.965	225.819	223.759	84.7151	28.668	15.937	7.56611	7.5	229.333
16.3	16.44	16.62	16.67	20.5	23.58	23.75	24.15	24.65	25.82	2644.89	2644.39	2643.49	2643.19	2574.46	2503.22	2500.18	2493.67	2486.96	2478.83	2478.67	2645.33
23.12	23.25	23.47	24.92	25.08	26.16	26.52	28.74	28.93	29.79	6045.84	6046.45	6047.25	6046.14	6045.5	6039.7	6037.46	6027.33	6027.18	6028.89	6027.17	6048
21.29	21.97	22.04	22.07	22.32	22.95	23.76	24.52	24.59	24.8	4032.71	4033.33	4033.33	4033.33	4033.24	4032.72	4032.05	4032.32	4032.42	4032.81	4032	4033.33
18.26	19.01	20.96	21.11	21.37	21.71	22.64	23.53	26.12	27.76	3401.7	3397.75	3371.22	3368.5	3363.65	3357.08	3338.42	3320.76	3283.76	3283.25	3280.5	3402
1.75	2.42	2.58	3.1	3.67	3.74	4.39	4.68	6.14	6.17	22.5052	22.2504	21.8907	20.0853	17.2469	16.8537	12.9371	11.1269	3.47031	3.36499	1.83333	22.6667
8.74	9.16	9.94	14	15.01	17.02	17.74	18.81	19.21	20.92	614.969	609.768	594.755	438.667	389.51	293.767	262.597	221.745	208.583	169.078	161.333	618.667
7.95	9.83	13.37	14.41	14.8	16.21	25.17	28.02	29.12	29.74	1994.74	1886.03	1544.79	1420.9	1372.6	1191.97	158.132	18.8975	8.33284	14.5991	8.16667	2036
8.18	8.35	9.68	10.05	11.39	11.91	12.74	13.62	13.71	14.66	394.555	394.252	386.369	382.83	367.43	361.084	351.529	343.289	342.609	337.891	337.5	394.667
12.53	12.75	14.11	15.15	16.93	18.76	18.96	22.14	22.93	27.33	1913.75	1914.89	1907.16	1886.29	1827.45	1746.79	1737.25	1585.07	1551.48	1458.77	1458	1915.33
3.41	3.49	4.06	5.1	5.76	7.48	9.05	9.12	11.18	11.99	76.0465	76.3788	77.3208	73.542	68.309	48.995	31.0038	30.3222	20.282	23.9204	20.1667	77.3333
15.12	15.55	17.19	22.67	23.55	23.61	25.03	25.69	26.07	28.7	3151.69	3155.89	3147.98	2944.82	2901.77	2898.85	2831.99	2803.35	2787.88	2711.1	2700	3157.33
7.04	7.18	7.24	7.25	7.46	8.43	9.83	9.9	10.17	10.98	233.45	233.81	233.943	233.964	234.323	234.508	233.361	233.343	233.364	234.607	233.333	234.667
4.05	4.94	6.06	7.79	10.02	12.28	15.66	15.75	16.1	18.05	368.015	374.143	367.26	330.809	252.533	158.287	39.3204	37.1094	29.1787	8.01629	8	374.167
9.56	10.35	12.45	13.1	13.72	15.49	17.05	17.66	19.56	20.41	832.337	832.735	808.223	795.214	781.301	737.789	701.622	689.774	667.606	667.53	666.667	833.333
5.73	5.8	6.13	12.12	15.59	18.28	22.1	22.75	27.49	30.81	2303.12	2303.52	2303.8	1930.95	1494.37	1111.69	584.574	503.724	70.3301	8.05035	0	2304
17.89	18.25	18.4	19	20.09	20.14	21.91	23.04	23.27	23.48	2251.08	2247.41	2245.78	2238.83	2225.59	2225	2207.89	2204.17	2204.43	2205.01	2204.17	2261.33
21.37	21.48	21.64	22.14	22.3	22.88	23.15	23.5	23.67	24	3791.05	3791.15	3791.25	3791.32	3791.3	3791.17	3791.18	3791.33	3791.49	3792	3791.17	3791.33
5.08	5.51	5.85	5.92	6.16	6.16	6.9	7.4	7.65	7.69	89.3172	89.8407	89.9876	89.9966	89.9886	89.9886	89.838	89.9347	90.1361	90.1809	89.8333	90
3.63	3.87	3.99	4.5	4.87	6.66	7.23	7.74	8.66	9.52	60.9742	61.2904	61.3331	60.75	59.6606	49.918	46.4838	43.8022	40.7759	41.2229	40.5	61.3333
16.22	16.38	16.53	16.69	16.92	17.18	17.26	17.9	17.97	18.65	1781.7	1781.9	1782.02	1782.11	1782.16	1782.15	1782.14	1782	1782	1782.3	1782	1782.17
13.52	14.71	14.76	17.57	18.04	18.14	18.44	19.99	20.64	21.74	1697.71	1696.77	1696.5	1662.85	1655.36	1653.76	1648.99	1626.79	1619.89	1613.6	1613.33	1698.67
7.46	8.53	9.7	9.85	17.4	19.48	22.13	24.8	26.34	27	1321.72	1283.39	1221.98	1212.8	536.248	341.381	139.115	22.4907	9.83577	19	8.66667	1342
14.14	14.19	14.9	15.84	19.3	19.78	20.4	20.4	20.61	22.15	1909.7	1910.03	1912.46	1910.23	1874.29	1868.94	1862.93	1862.93	1861.2	1855.41	1855.33	1912.5
15.58	18.72	18.88	18.99	19.47	21.06	21.22	21.41	21.42	21.82	2004.87	1993.55	1992.56	1991.89	1989.16	1984.51	1984.62	1984.94	1984.97	1986.36	1984.5	2005.33
22.51	22.61	23.02	23.33	23.36	23.65	24.19	25.15	25.46	26	4584.39	4584.49	4584.67	4584.57	4584.55	4584.34	4583.81	4583.36	4583.58	4584.67	4583.33	4584.67
1.39	3.48	7.67	7.84	8.46	9.89	10.39	11.45	11.86	17.36	681.614	668.224	488.237	478.214	440.676	350.373	318.393	251.55	226.438	5.18942	2	684.667
2.7	4.18	5.16	8.29	9.17	10.49	11.65	12.52	19.38	19.73	1124.02	1064.48	1009.43	774.105	697.498	579.152	474.969	398.692	10.239	7.35266	6.66667	1149.83
12.28	12.97	15.06	15.34	20.38	21	21.98	22.46	22.83	23.5	1367.58	1363.13	1326.05	1319.06	1177.93	1165.5	1151.54	1147.72	1146.32	1147.58	1146.17	1368
21.11	24.23	25.38	26.12	26.72	27.57	29.07	29.68	30.12	30.15	4660.96	4602.43	4573.85	4555.8	4542.03	4524.74	4504.06	4500.5	4500.07	4500.11	4500	4666.67
21.72	23.35	24.42	24.57	25.95	26.2	26.36	26.47	26.57	26.67	4517.17	4514.51	4510.34	4509.78	4506.67	4506.75	4506.94	4507.14	4507.38	4507.66	4506.67	4517.33
8.05	8.6	9.29	11.13	11.24	11.47	11.51	12.41	12.48	12.68	362.86	364.239	364.382	360.916	360.72	360.372	360.321	360.275	360.382	360.798	360	364.5
11.14	12.63	12.94	13.47	17.87	18.44	18.88	19.44	24.53	27.65	1472	1451.03	1442.61	1425.33	1179.07	1138.94	1107.47	1067.08	741.754	654.36	653.333	1472.17
3.54	5.6	6.36	11.51	12.29	13.53	15.08	16.82	24.2	26.55	2607.91	2532.86	2483.02	1911.68	1799.95	1614.68	1375.02	1103.93	169.543	32.5984	7.33333	2611.5
1.54	1.72	1.79	1.8	1.85	1.88	1.93	1.98	2.26	4	4.52842	4.62015	4.64153	4.644	4.65429	4.65889	4.6641	4.66646	4.63873	5.33333	4.5	4.66667
6.09	6.28	6.74	7.77	8.15	8.17	8.21	8.37	8.77	8.82	138.168	138.45	138.794	138.689	138.679	138.683	138.692	138.752	139.115	139.187	138.667	138.833
0.74	2.17	2.38	2.57	2.67	3.05	3.07	5.38	5.54	5.7	124.523	119.207	117.14	115.031	113.836	108.794	108.508	66.5128	63.2734	60.036	3.33333	124.833
6.19	8.23	8.35	8.52	8.58	10.11	10.79	11.67	13.97	13.99	183.352	125.744	122.12	116.978	115.164	70.2719	52.3138	32.3092	6.67161	6.66722	6.66667	228.5
2.62	3.9	4.34	4.85	5.15	7.64	8.34	8.8	9.76	10.06	59.9763	57.908	55.0174	50.6318	47.634	18.4455	11.4532	7.79733	3.53033	3.34601	3.33333	60.5
7.54	8.39	8.43	12.36	13.44	14.91	15.17	15.73	16.27	16.95	333.574	327.034	326.606	256.88	237.232	218.248	216.243	213.655	213.668	217.68	213.333	334.833
9.93	12.45	19.76	21.88	24.33	26.22	27.01	27.72	28.58	28.81	1937.49	1740.21	847.948	579.783	308.951	146.313	93.9009	55.8308	22.2342	15.7234	0	2027.83
3.52	5.06	5.68	6.14	6.63	7.02	8.09	9.78	10.02	16	461.684	455.865	445.157	434.543	420.979	408.672	369.043	293.841	282.373	31.3333	6	463.333
17.96	18.62	18.95	19.28	19.43	20.13	20.18	21.34	24.64	24.79	2646.24	2641.4	2638.33	2634.92	2633.28	2625.1	2624.49	2610.49	2593.52	2594.35	2592	2649.17
8.76	9.8	10.58	11	13.91	15.3	16.19	21.21	24.97	24.99	678.192	658.691	635.14	619.667	472.05	386.019	329.176	55.0336	7.83142	8.16423	0	682.667
12.27	12.47	13.15	13.92	14	14.04	14.62	15.21	15.85	15.86	900.671	901.003	901.312	900.746	900.667	900.627	900.126	900.047	900.927	900.952	900	901.333
21.14	21.84	22.82	23.61	23.89	24.44	25.7	25.96	26.27	26.31	4515.64	4517.28	4516.17	4513.54	4512.44	4510.27	4506.84	4506.67	4506.82	4506.87	4506.67	4517.33
3.33	4.51	4.7	5.2	7.34	8.31	20.1	23.46	26.53	27.17	2307.85	2310.26	2307.57	2296.63	2191.89	2117.11	593.907	225.48	34.2053	17.4095	9.33333	2313.33
7.29	11.35	11.99	15.95	16.52	18.75	19.45	22.57	22.95	25.72	1128.91	923.13	874.78	531.835	480.715	290.547	236.472	52.1469	37.8854	5.88255	0.833333	1144
16.79	17	17.85	18.49	20.39	22.95	23.87	25.25	25.53	26.59	3025.44	3023.17	3009.2	2994.18	2932.27	2827.27	2789.22	2736.99	2727.51	2696.25	2663.17	3029.33
6.7	7.58	7.82	8.15	8.75	10.17	11.37	12.03	12.57	13.08	196.399	190.577	188.416	185.134	178.464	161.309	148.689	143.822	141.454	140.856	140.833	198
7.18	10.36	11.07	12.93	13.65	14.31	15.54	15.68	17.7	19.44	408.141	353.24	331.417	266.853	241.025	217.923	178.356	174.27	129.741	121.523	120.333	408.333
17.61	17.76	17.85	17.88	18.91	19.78	20.19	20.31	22.46	23.92	2915.52	2915.82	2915.93	2915.96	2913.77	2908.37	2905.11	2904.1	2885.9	2880.02	2880	2916
14.49	15.97	16.33	19.6	19.66	19.67	19.78	20.04	21.45	22.39	1056.35	1014.23	1003.39	914.405	913.178	912.976	910.793	905.952	888.942	888.19	887.333	1109.17
21.29	21.66	21.95	23	23.21	23.25	23.89	23.94	24.99	29.63	5241.45	5242.92	5243.32	5240.17	5238.8	5238.52	5233.08	5232.59	5220.95	5187.64	5186.17	5243.33
0.03	1.68	5.92	7.75	7.92	10.39	10.43	11.06	11.97	14.48	360.413	363.933	249.19	173.193	166.03	69.6934	68.3421	48.3793	24.664	2.20113	0.666667	366.833
9.51	9.54	9.57	9.93	11.72	13.34	16.36	16.54	17.51	17.62	646.744	646.594	646.437	643.944	617.716	581.071	510.048	506.629	491.331	489.979	481.333	648
4.45	5.02	8.15	8.44	10.5	11.29	20.35	20.64	23.06	27.19	2033.03	2023.72	1861.1	1837.8	1641	1553.32	418.032	386.917	165.634	7.91744	7.5	2035.33
7.85	9.09	10.68	15.09	17.65	18.31	21.05	22.32	26.68	27.53	1516.17	1459.58	1354.19	932.768	651.969	580.674	308.011	202.307	7.56428	9.49908	6.5	1550
8.65	8.7	8.7	10.6	12	12.36	12.54	12.81	13.42	16.55	442.679	440.266	440.266	340.465	262	241.92	231.958	217.145	184.443	48.95	8.83333	571.333
17.35	17.42	19.25	19.36	19.49	20.52	20.86	21.72	22.78	22.92	2591.06	2591.26	2589.53	2589.14	2588.66	2584.63	2583.44	2581.48	2582.71	2583.29	2581.33	2592
19.56	19.71	19.98	20.05	24.06	24.36	24.6	24.67	26.21	26.83	3866.06	3866.41	3866.67	3866.66	3839.52	3837.27	3835.63	3835.19	3830.8	3832.92	3830.67	3866.67
4.32	7.02	8.08	8.21	10.77	15.09	15.9	18.33	19.89	27.64	3257.74	3083.99	2975.81	2961.19	2621.83	1896.29	1749.53	1308.78	1035.41	70.8082	0	3280.5
15.8	15.82	16.15	17.36	17.68	17.72	18.99	19.58	20.37	20.37	2133.21	2133.23	2133.27	2128.62	2126.45	2126.15	2115.42	2110.18	2103.86	2103.86	2097.33	2133.33
12.02	13.94	17.98	20.2	22.65	23.7	23.8	23.98	24.73	27.99	1908.3	1909.42	1782.9	1676.87	1563.02	1522.25	1518.76	1512.66	1490.17	1465.18	1458	1915.33
13.22	13.3	13.46	13.52	14.09	14.23	14.26	14.35	14.46	14.48	1012.2	1012.31	1012.47	1012.51	1012.66	1012.64	1012.64	1012.62	1012.59	1012.59	1012.5	1012.67
19.55	20.6	20.92	21.16	21.2	22.44	23.07	23.09	23.68	23.73	3466.23	3466.02	3465.23	3464.5	3464.36	3459.6	3457.46	3457.41	3456.19	3456.14	3456	3466.67
8.46	10.6	11.7	14.45	14.57	15.19	16.28	16.63	18.1	18.27	489.641	462.725	439.101	372.1	369.373	356.084	337.096	332.527	324.05	324.371	324	490.667
14.12	14.3	14.43	14.54	14.64	15.02	15.43	15.98	16.44	16.82	1236.89	1237.14	1237.28	1237.36	1237.42	1237.5	1237.43	1237.33	1237.46	1237.85	1237.33	1237.5
2.78	2.97	3.44	4.15	5.1	9.69	11.7	15.9	17.42	19.13	690.609	690.993	689.48	680.927	658.807	432.757	304.981	75.283	26.9898	8.46927	8.33333	691
3.07	3.91	4.94	6.21	8.41	9.44	13.03	13.76	15.9	16	292.971	288.283	272.852	242.201	170.172	133.188	25.7369	13.5901	10.103	11.3333	5	293
1.44	1.57	2.42	3.22	5.81	6.61	7.54	8.71	9.97	10.54	87.3537	87.9006	87.9858	83.3183	49.0377	36.3157	22.5774	9.27417	3.33692	4.55222	3.33333	88.6667
4.03	5.41	5.56	7.44	7.53	12.12	16.03	16.25	17.14	17.22	285.717	290.681	289.844	260.787	258.659	107.815	9.00784	6.90104	3.78518	3.96062	3.66667	291.667
9.47	12.64	12.88	14.92	17.62	19.19	19.83	19.92	22.17	23.09	1031.32	990.679	983.235	903.587	774.366	700.858	673.552	669.886	597.399	581.546	576	1033.33
8.48	9	9.47	10.63	11.56	11.6	13.79	14.18	15.12	18.07	646.601	648	646.93	636.159	620.824	620.059	569.914	560.169	537.135	485.39	481.333	648
0.86	5.76	6.51	8.69	11.15	11.2	11.26	13.46	14.68	17.51	688.176	543.023	501.214	366.83	212.713	209.749	206.208	91.1322	44.5635	7.79168	5.66667	688.333
4.39	7.78	10.82	10.82	12.38	13.05	19.14	20.59	26.34	27.16	1772.5	1698.82	1469.78	1469.78	1311.54	1237.73	519.713	366.178	6.69577	2.28297	2	1776.67
6.11	9.54	12.99	17.18	18.62	18.88	22.84	25.36	27.36	28.97	1774.39	1717.83	1460.29	995.036	821.059	789.747	348.153	138.336	36.782	8.67656	8.66667	1783.33
9.19	9.68	9.71	10.24	10.45	10.54	11.26	11.48	11.63	12.53	432.5	433.22	433.241	433.28	433.161	433.094	432.413	432.224	432.12	432.331	432	433.333
3.06	4.36	4.64	4.92	5.58	5.98	7.55	8.41	10.17	10.86	60.4875	54.8649	52.5567	49.9569	42.9271	38.2398	19.44	10.8418	3.43612	6.13395	3.33333	60.5
9.95	10.2	13.93	14.78	14.83	15.22	19.26	20.54	27.03	27.92	1183.31	1183	1072.28	1025.53	1022.6	999.134	719.153	629.357	364.508	371.954	364.5	1183.33
15.31	16.03	17.76	18.1	18.14	19.75	21.21	23.88	24.74	24.84	1636.59	1620.61	1573.17	1563	1561.79	1513.76	1475.57	1440.08	1443.15	1444.08	1440	1661.83
20.31	20.53	22.41	22.49	22.52	22.52	22.59	23.51	23.79	24.22	3185.29	3184.17	3172.98	3172.55	3172.4	3172.4	3172.04	3168.56	3168.11	3168.12	3168	3188.83
9.23	9.56	10.92	11.08	11.46	13.17	14.57	18.89	21.13	21.55	769.16	767.52	747.898	744.378	735.127	680.643	625.441	456.175	408.034	404.619	403.333	769.5
3.8	6.38	6.7	7.06	10.33	10.8	11.76	13.3	13.97	13.98	229.111	202.673	195.799	187.384	93.4998	79.824	53.8994	21.7573	12.9707	12.8685	7.5	229.333
16.09	16.38	16.79	16.84	17.43	18.06	18.25	18.27	18.45	18.74	1781.5	1781.9	1782.14	1782.15	1782.1	1782	1782.04	1782.04	1782.13	1782.41	1782	1782.17
3.36	7.65	9.17	9.21	9.91	11.24	13.12	13.15	14.07	14.71	169.198	120.93	83.7516	82.7531	65.5012	35.7465	8.31151	8.07446	4.69128	7.30647	4.66667	171.333
19.75	20.39	20.8	21.68	21.94	22.15	27.93	28.06	28.59	29.51	3871.41	3858.28	3848.28	3823.36	3815.25	3808.49	3622.75	3620.15	3610.99	3601.4	3600	3888
8.63	8.78	9.02	9.6	10.27	10.52	11.5	12.52	12.69	12.9	364.278	364.424	364.499	364.032	362.763	362.205	360.333	360.452	360.824	361.458	360	364.5
15.29	16.89	17.21	17.87	18.41	20.18	20.92	20.95	24.08	26.2	2898.19	2896.82	2893.14	2882.53	2871.15	2820.84	2795.79	2794.75	2685.45	2630.83	2613.33	2901.33
24.84	24.97	25.12	25.53	25.83	26.05	26.13	26.49	26.83	28.92	5758.79	5758.42	5757.96	5756.51	5755.35	5754.47	5754.15	5752.75	5751.54	5751.29	5749.33	5760
12.3	13.08	16.09	17.37	18.23	18.96	20.97	22.59	25.96	26.68	1655.33	1647.67	1553.35	1491.34	1445.5	1405.07	1293.12	1210.77	1101.24	1094.26	1093.5	1656
8.59	8.62	9.62	10.46	12.92	15.42	16.06	17.53	19.18	20.42	687.552	687.688	686.465	677.814	624.064	550.013	531.659	495.199	470.181	467.662	466.667	688.5
9.63	9.93	9.93	11.31	11.92	12.45	13.04	13.2	13.61	13.9	483.111	483.326	483.326	481.509	480.163	479.232	478.836	478.896	479.467	480.291	478.833	483.333
9.66	10.1	10.18	10.48	10.74	12.32	12.53	13.14	13.32	14.65	386.547	382.319	381.487	378.225	375.247	356.222	353.83	347.464	345.798	337.914	337.5	394.667
7.72	7.75	9.01	9.79	10.42	16.05	19.83	21.94	22.35	23.09	1263.51	1260.88	1143.52	1065.06	999.237	396.442	96.0618	12.5675	5.51138	1.25196	1.16667	1544.67
14.25	15.23	15.61	16.75	19.07	20	21.39	22.6	24.48	24.62	1894.36	1887.72	1883.1	1863.79	1809.58	1786.67	1756.13	1736.89	1729.19	1730	1728	1894.67
21.38	23.14	23.65	23.82	24.71	26.58	27.1	28.03	29.33	29.86	5241.91	5239.28	5235.3	5233.75	5224.26	5201.94	5196.52	5189.16	5186.56	5188.97	5186.17	5243.33
1.28	1.92	1.99	2.25	3.22	3.34	3.43	3.49	3.5	3.55	4.28305	4.6633	4.66662	4.64062	4.52775	4.5709	4.61895	4.65927	4.66667	4.70671	4.5	4.66667
5.7	6.07	6.91	7.08	8.93	9.4	10.05	10.17	10.66	11.52	179.721	179.985	177.767	176.921	162.63	158.421	152.936	152.004	148.585	144.654	144	180
16.61	19.4	20.93	21.93	22.71	23.93	24.53	24.63	24.88	25.31	2937.46	2916.85	2888.9	2868.74	2853.5	2832.99	2825.33	2824.26	2821.84	2818.7	2816.67	2938.17
6.88	7.58	7.78	8.66	11.65	14.24	15.22	19.7	20.3	20.85	1149.7	1146.7	1144.21	1125.18	977.934	778.367	693.071	300.373	253.591	213.1	6.66667	1149.83
8.38	9.5	11.16	11.34	13.2	17.36	17.95	19.32	22.84	23.27	784.346	738.167	647.478	636.375	511.776	219.746	183.009	107.665	9.3829	9.79288	9.16667	828
12.04	13.74	14.81	15.39	16.46	17.19	17.88	20.07	23.45	24.01	1439.99	1423.59	1400.02	1384.03	1350.22	1324.98	1300.32	1224.44	1153.76	1152	1152	1440
20.74	20.97	21.44	23.31	23.72	23.8	23.94	24.7	24.71	24.9	4189.33	4189.5	4189.04	4180.27	4177.71	4177.22	4176.36	4172.16	4172.11	4171.25	4168.67	4189.5
2.51	2.93	4.02	4.9	5.17	5.83	7.12	7.88	8.51	8.99	30.8605	31.4876	29.2527	24.7613	23.1339	19.0328	12.3755	10.7021	11.3611	13.4403	10.6667	31.5
2.21	2.82	3.23	7.43	9.31	10.86	14.26	16.2	18.59	19.5	820.031	825.223	825.054	687.668	570.81	462.236	223.682	111.116	22.6311	8.75	6.66667	825.5
13.55	14.51	14.69	14.86	18.17	21.66	22.81	23.36	23.51	24.45	2187.32	2187.02	2185.68	2184.07	2099.81	1957.09	1912.09	1892.55	1887.5	1859.24	1822.5	2188.67
9.95	10.09	11.65	16.51	20.43	21.15	21.35	22.07	23.1	24.99	905.568	899.235	814.246	448.068	159.483	117.714	107.027	72.2128	33.537	3.33423	3.33333	975.333
19.58	21.07	22.53	22.86	23.04	23.09	24.84	28.35	29.56	30.69	4270.05	4251.22	4217.96	4209.06	4204.04	4202.63	4150.64	4063.48	4051.04	4052.73	4050	4271.83
4.16	4.65	4.82	5.52	5.78	6.53	11.47	14.75	16.56	17.24	369.383	373.356	373.954	372.456	370.37	360.145	192.351	65.2135	20.4831	11.6081	8	374.167
17.06	17.08	17.99	18.12	18.15	18.35	18.52	18.84	20.15	20.88	2266.84	2266.89	2268	2267.99	2267.98	2267.89	2267.78	2267.49	2266.69	2267.67	2266.67	2268
13.02	13.18	13.69	14.67	15.67	15.81	25.31	26.11	26.99	27.64	1114.99	1108.1	1084.34	1031.91	970.829	961.781	387.168	370.998	364.501	368.069	364.5	1183.33
1.28	1.51	2.22	3.06	3.34	3.51	3.63	4.18	5.14	5.49	9.50545	10.1473	10.5734	8.81647	7.8775	7.25412	6.79645	4.61528	1.26718	0.475983	0	10.6667
7.51	9.57	9.62	10.13	10.72	10.77	11.05	11.1	11.2	11.57	361.907	356.562	356.211	352.277	347.179	346.733	344.217	343.767	342.869	339.598	326.667	362.667
10.03	12.6	12.65	13.34	14.15	15.7	16.45	17.05	17.57	21.86	722.999	666.792	665.274	643.235	615.395	559.914	533.816	514.072	498.138	445.65	441	729
9.09	11.72	12.34	13.74	14.78	14.8	15.34	15.64	15.83	17.46	680.184	674.675	668.44	651.815	639.769	639.557	634.287	631.802	630.424	626.94	626.167	683.333
20.2	20.88	21.08	21.5	21.92	22.22	23.36	23.44	23.66	23.96	3527.19	3527.99	3527.99	3527.79	3527.41	3527.12	3526.81	3526.89	3527.2	3527.88	3526.67	3528
19.05	20.28	20.36	20.4	20.92	21.84	22.14	22.72	22.78	24.75	2913.08	2904.36	2903.67	2903.33	2898.72	2890.64	2888.23	2884.22	2883.86	2881.83	2880	2916
8.41	9.43	10.11	10.98	11	11.19	11.85	13.54	13.93	16.97	426.017	419.462	411.99	399.966	399.667	396.783	386.399	360.577	355.516	345.401	341.333	426.667
8.37	8.65	9.98	10.18	10.19	10.46	10.82	10.99	11.72	11.81	323.52	323.863	323.353	323.155	323.146	322.906	322.697	322.667	323.309	323.5	322.667	324
19.62	19.66	19.91	20.69	20.74	20.79	21.54	21.88	22.02	22.83	3066.5	3066.54	3066.66	3066.3	3066.25	3066.21	3065.51	3065.35	3065.33	3066.21	3065.33	3066.67
2.09	2.18	2.23	3.07	5.07	11.11	12.06	12.49	13.35	13.7	223.694	224.618	225.087	228.473	207.89	44.5574	24.9327	18.0596	8.89887	7.15267	6.66667	228.5
24.14	25.02	25.56	25.83	26.01	26.01	26.18	26.27	26.59	26.84	5520.25	5520.83	5520.74	5520.68	5520.67	5520.67	5520.68	5520.71	5520.91	5521.22	5520.67	5520.83
9.35	12.31	13.79	15.54	18.57	22.6	23.98	24.56	25.68	26.48	1129.86	1094.75	1036.57	944.478	755.582	530.045	480.562	466.26	451.475	452.547	450.667	1133.33
10.78	10.8	14.93	17.32	17.52	19.2	24.4	24.52	25.9	27.02	1471.75	1471.82	1361.12	1216.8	1203.22	1084.42	747.941	742.224	687.731	661.183	653.333	1472.17
11.2	12.19	15.69	19.38	21.26	24.9	28.4	29.02	30.62	30.66	1592.79	1580.28	1418.59	1122.2	953.14	652.878	472.955	458.81	453.731	454.234	450	1593.17
5.4	5.41	5.76	6.07	6.08	6.72	6.85	7.04	7.6	7.75	89.748	89.7575	89.9666	89.9977	89.997	89.8652	89.8435	89.8342	90.0853	90.2552	89.8333	90
12.07	13.33	13.73	14.13	14.89	14.98	15.23	15.41	15.69	15.96	900.2	901.236	900.93	900.537	900.012	900	900.057	900.191	900.586	901.217	900	901.333
9.59	10.01	11.19	11.83	11.95	12.98	15.12	15.65	18.04	19.23	782.554	783.333	777.523	770.306	768.694	752.193	710.108	699.803	665.686	662.075	661.833	783.333
1.58	4.71	6.15	7.74	10.63	14.09	14.44	26.48	26.95	27.3	3656.17	3562.48	3441.38	3260.44	2830.24	2201.37	2133.83	158.928	120.777	95.499	0	3658.67
1.23	1.49	1.67	2.08	2.93	3.23	4.03	4.72	4.78	4.94	5.92159	6.36235	6.54579	6.66044	6.06989	5.77406	5.33424	5.97615	6.09992	6.49379	5.33333	6.66667
11.3	11.36	11.5	14.53	15.17	16.19	17.29	18.19	20.47	23	1365.19	1365.66	1366.58	1338.19	1323.35	1295.96	1263.43	1236.32	1175.97	1146.17	1146.17	1368
7.14	8.54	10.44	16.65	21.03	21.16	22.86	23.83	24.84	25.31	1499.35	1427.37	1287.1	646.136	219.105	208.842	93.8728	46.704	14.2752	5.55621	0.666667	1544.17
24.09	24.51	24.57	24.92	24.93	25.69	25.86	26.28	26.3	26.93	5520.17	5520.67	5520.71	5520.83	5520.83	5520.7	5520.68	5520.71	5520.72	5521.37	5520.67	5520.83
20.91	21.82	22.44	22.78	23.47	23.97	26.5	27.06	28.07	29.35	4662.78	4652.11	4641.74	4635.19	4620.39	4608.72	4546.96	4534.75	4516.23	4502.02	4500	4666.67
6.94	7.15	7.24	7.64	7.77	7.82	8.53	8.58	9.33	9.44	163.33	163.312	163.28	163.011	162.893	162.845	162.186	162.152	162.121	162.222	162	163.333
